,name,type,time_h,length_km,lng,lat,url
1086,Kelly Carpark to Carroll Hut Track,Tramping Track,21.0,2.54, 171.571548, -42.801804,kelly-carpark-to-carroll-hut-track
1087,Kelly Carpark to Hunt Saddle Track,Tramping Track,3.1666666666666665,6.58, 171.507010, -42.823813,kelly-carpark-to-hunt-saddle-track
1088,Kelly Knight Hut to Pourangaki Hut,Tramping Track,3.4833333333333334,5.86, 176.080782, -39.858636,kelly-knight-hut-to-pourangaki-hut
1089,Kelly Knight Hut Track to Wooden Peg,Tramping Track,13.15,2.25, 176.053336, -39.846079,kelly-knight-hut-track-to-wooden-peg
1090,Kepler Iris Burn Waterfall - Rocky Point,Great Walk,3.783333333333333,9.59, 167.565626, -45.447181,kepler-iris-burn-waterfall-rocky-point
1091,Kepler Track - Brod Bay to Luxmoore Hut,Great Walk,4.533333333333333,8.59, 167.676241, -45.405230,kepler-track-brod-bay-to-luxmoore-hut
1092,Kepler Track - Control Gates to Brod Bay,Walking Track,14.133333333333333,4.91, 167.684982, -45.439866,kepler-track-control-gates-to-brod-bay
1093,Kepler Track - Hanging Valley Shelter to Ir,Great Walk,3.6666666666666665,5.67, 167.538172, -45.382267,kepler-track-hanging-valley-shelter-to-ir
1094,Kepler Track - Luxmoore Hut to Mt Luxmoore,Great Walk,3.033333333333333,5.67, 167.585909, -45.386606,kepler-track-luxmoore-hut-to-mt-luxmoore
1095,Kepler Track - Luxmoore Saddle to Hanging V,Great Walk,15.066666666666666,3.32, 167.569253, -45.389208,kepler-track-luxmoore-saddle-to-hanging-v
1096,Kepler Track - Moturau Hut to Rainbow Re,Walking Track,21.133333333333333,6.15, 167.609834, -45.481277,kepler-track-moturau-hut-to-rainbow-re
1097,Kepler Track - Rainbow Reach to Te Anau Con,Walking Track,3.5,9.87, 167.683841, -45.443755,kepler-track-rainbow-reach-to-te-anau-con
1098,Kepler Track Rocky Point Incl to Moturau,Great Walk,3.3333333333333335,7.93, 167.565626, -45.447181,kepler-track-rocky-point-incl-to-moturau
1099,Kereru Walking Track,Walking Track,0.06666666666666667,0.13, 172.336309, -43.184036,kereru-walking-track
1100,Kerikeri River Track,Walking Track,13.083333333333334,4.22, 173.960099, -35.216507,kerikeri-river-track
1101,Ketemaringi Track,Tramping Track,4.6,10.77, 175.503781, -38.652919,ketemaringi-track
1102,Ketetahi Rd 2 Ketetahi Shelter Track,Walking Track,3.1666666666666665,6.14, 175.653072, -39.108031,ketetahi-rd-2-ketetahi-shelter-track
1103,Kettle Hole Walk,Walking Track,0.15,0.39, 171.164825, -43.497128,kettle-hole-walk
1104,Kettleholes Easement,Tramping Track,5.066666666666666,2.69, 169.861742, -44.376040,kettleholes-easement
1105,Key Summit Track,Great Walk,3.05,0.99, 168.129544, -44.811452,key-summit-track
1106,Kidds Bush Nature Walk,Walking Track,2.0833333333333335,0.94, 169.260477, -44.440154,kidds-bush-nature-walk
1107,Kidney Fern Glen Track,Walking Track,0.13333333333333333,0.36, 174.861282, -36.805091,kidney-fern-glen-track
1108,Kiko Loop Track,Walking Track,13.016666666666667,3.51, 175.994833, -39.019192,kiko-loop-track
1109,Killdevil Track-car Park to Ridgetop,Tramping Track,3.75,6.48, 172.759543, -41.008662,killdevil-trackcar-park-to-ridgetop
1110,Killdevil Track-rdgtop to Waingaro Fk Hut,Tramping Track,6.5,13.32, 172.674209, -41.045432,killdevil-trackrdgtop-to-waingaro-fk-hut
1111,Kime Hut to Aston,Tramping Track,21.05,4.54, 175.261593, -40.971077,kime-hut-to-aston
1112,King Hill (wlk Track),Walking Track,1.0,0.47, 176.070331, -38.093015,king-hill-wlk-track
1113,Kings Rock Walking Track,Walking Track,5.15,1.81, 169.471427, -46.574410,kings-rock-walking-track
1114,Kingswood Bush Track,Walking Track,1.0666666666666667,0.67, 168.578842, -46.358997,kingswood-bush-track
1115,Kiriwhakapapa Loop Track,Walking Track,5.1,2.12, 175.545085, -40.808961,kiriwhakapapa-loop-track
1116,Kiriwhakapapa Roadend to Mikimiki Roaden,Walking Track,21.1,5.4, 175.532136, -40.836686,kiriwhakapapa-roadend-to-mikimiki-roaden
1117,Kiriwhakapapa to Blue Range Hut,Tramping Track,21.0,3.23, 175.541884, -40.808852,kiriwhakapapa-to-blue-range-hut
1118,Kirtle Burn Track,Tramping Track,5.05,12.38, 169.184528, -44.871171,kirtle-burn-track
1119,Kirwans Hill Route,Route,2.066666666666667,0.98, 172.008856, -42.105747,kirwans-hill-route
1120,Kirwans Hut to Mont. Hut Track,Tramping Track,4.85,9.17, 172.006930, -42.104574,kirwans-hut-to-mont-hut-track
1121,Kitchener Track,Tramping Track,4.95,13, 168.786017, -44.496502,kitchener-track
1122,Kiwi / Mt Luna Route,Route,1.1333333333333333,1.76, 172.475782, -41.406358,kiwi-mt-luna-route
1123,Kiwi / Mt Patriarch Route,Route,11.033333333333333,1.8, 172.494363, -41.407087,kiwi-mt-patriarch-route
1124,Kiwi Burn Hut to Whitestone River Track,Route,5.3,11.52, 168.049848, -45.316111,kiwi-burn-hut-to-whitestone-river-track
1125,Kiwi Burn Hut Track,Tramping Track,13.083333333333334,4.45, 168.126147, -45.351125,kiwi-burn-hut-track
1126,Kiwi Mouth Hut to Kiwi Saddle Hut (via R,Tramping Track,3.0833333333333335,4.59, 176.279852, -39.325672,kiwi-mouth-hut-to-kiwi-saddle-hut-via-r
1127,Kiwi Mouth Hut Track to Back Ridge Biv Jct,Tramping Track,4.116666666666666,7, 176.279852, -39.325672,kiwi-mouth-hut-track-to-back-ridge-biv-jct
1128,Kiwi Saddle Hut to Kaweka J Track,Tramping Track,4.95,9.66, 176.320630, -39.331543,kiwi-saddle-hut-to-kaweka-j-track
1129,Kiwi Saddle/kiwi Mouth Track Junctn to Kiwi,Tramping Track,15.066666666666666,3.57, 176.280100, -39.325057,kiwi-saddle-kiwi-mouth-track-junctn-to-kiwi
1130,Kiwi Track,Tramping Track,4.85,8.52, 172.491066, -41.453617,kiwi-track
1131,Kiwiriki Track,Tramping Track,3.533333333333333,7.17, 175.359296, -36.207070,kiwiriki-track
1132,Klondyke Spur Track,Tramping Track,13.05,1.76, 172.125371, -42.300925,klondyke-spur-track
1133,Klondyke Valley Track,Tramping Track,2.066666666666667,3.87, 172.137922, -42.291250,klondyke-valley-track
1134,Knights - Toka Track,Tramping Track,21.15,3.08, 176.026707, -39.986830,knights-toka-track
1135,Knuckle Hill Track Sec 1,Tramping Track,15.116666666666667,3.9, 172.557407, -40.640089,knuckle-hill-track-sec-1
1136,Knuckle Hill Track Sec 2,Tramping Track,3.0166666666666666,0.75, 172.557407, -40.640089,knuckle-hill-track-sec-2
1137,Koaunui Circuit Track - Koaunui Hut to Mata,Tramping Track,3.85,7.91, 177.122887, -38.348834,koaunui-circuit-track-koaunui-hut-to-mata
1138,Koaunui Circuit Track - Ogilvies to Koaunui,Tramping Track,5.35,13.01, 177.179663, -38.342532,koaunui-circuit-track-ogilvies-to-koaunui
1139,Kohaihai to Scotts Beach,Walking Track,13.016666666666667,3.19, 172.102964, -41.109007,kohaihai-to-scotts-beach
1140,Kohaihai Zig Zag Track - Nm,Walking Track,2.15,0.66, 172.106092, -41.113155,kohaihai-zig-zag-track-nm
1141,Kohekohe Walk - Kakariki Grove to Tui C,Walking Track,2.15,1.03, 175.074389, -40.878986,kohekohe-walk-kakariki-grove-to-tui-c
1142,Kohuroanaki Loop Track,Tramping Track,2.6666666666666665,6.23, 172.824270, -34.508762,kohuroanaki-loop-track
1143,Kohuroanaki Skyline Track,Tramping Track,3.283333333333333,7.88, 172.824081, -34.496223,kohuroanaki-skyline-track
1144,Kokowai Track,Tramping Track,21.05,3.76, 174.066958, -39.270425,kokowai-track
1145,Konini Track,Walking Track,4.066666666666666,1.32, 171.887866, -42.122370,konini-track
1146,Kopuwai Track to Sisters Track,Tramping Track,3.183333333333333,7.76, 169.140533, -45.336229,kopuwai-track-to-sisters-track
1147,Koranga Forks Hut to Tawa Hut,Tramping Track,4.166666666666667,9.22, 177.262610, -38.433706,koranga-forks-hut-to-tawa-hut
1148,Korimako Track,Walking Track,3.1,1.4, 172.059829, -43.244937,korimako-track
1149,Korokoro  Shelter  to  Waiopaoa,Great Walk,11.083333333333334,3.4, 176.993278, -38.809593,korokoro-shelter-to-waiopaoa
1150,Korokoro Falls Track,Tramping Track,3.0833333333333335,1.45, 176.976807, -38.797909,korokoro-falls-track
1151,Kororipo Pa Walk,Short Walk,1.0166666666666666,0.44, 173.962940, -35.217972,kororipo-pa-walk
1152,Koru Pa - Historic Reserve Tracks,Walking Track,0.13333333333333333,0.29, 173.989433, -39.129554,koru-pa-historic-reserve-tracks
1153,Koru Pa - Koru Rd to Reserve Boundary,Walking Track,1.1166666666666667,0.6, 173.986997, -39.134334,koru-pa-koru-rd-to-reserve-boundary
1154,Kotepato Track,Tramping Track,2.0166666666666666,0.72, 177.319034, -38.332386,kotepato-track
1155,Kowhai Grove Track,Walking Track,1.05,0.61, 174.860152, -36.807608,kowhai-grove-track
1156,Kumeti Hut to Maharahara Trig,Tramping Track,22.033333333333335,3.98, 175.968029, -40.168856,kumeti-hut-to-maharahara-trig
1157,Kumeti/maharahara Track - Kiritaki Hut Track J,Tramping Track,1.1166666666666667,0.67, 175.932668, -40.173435,kumeti-maharahara-track-kiritaki-hut-track-j
1158,Kumutoto Bay (west) Campsite Track,Tramping Track,3.0,0.99, 174.069329, -41.205181,kumutoto-bay-west-campsite-track
1159,Kura Tawhiti Access Track,Walking Track,1.0666666666666667,0.59, 171.716189, -43.230053,kura-tawhiti-access-track
1160,Kurapete Walk,Walking Track,1.05,0.57, 174.283554, -39.123896,kurapete-walk
1161,L Hauroko/l Poteriteri Hut Rte,Route,6.75,16.22, 167.152571, -46.110779,l-hauroko-l-poteriteri-hut-rte
1162,L Matiri Track - West Branch to 1000 Ac Jcn,Tramping Track,2.05,4.85, 172.322025, -41.684703,l-matiri-track-west-branch-to-1000-ac-jcn
1163,L Monowai Foreshore/clark Hut,Tramping Track,23.05,6.19, 167.331346, -45.792435,l-monowai-foreshore-clark-hut
1164,L. Matheson Walk - Cpark to Jetty Viewp,Short Walk(disabled),2.1333333333333333,1.13, 169.965338, -43.440218,l-matheson-walk-cpark-to-jetty-viewp
1165,L. Matiri Track - Roadend to West Branch,Tramping Track,1.1,2.81, 172.330492, -41.705374,l-matiri-track-roadend-to-west-branch
1166,L.matheson Walk - Jetty to Lk Outlet,Walking Track,11.0,2.57, 169.965338, -43.440218,lmatheson-walk-jetty-to-lk-outlet
1167,L/wairaki Hut - U/wairaki Hut Route,Route,22.083333333333332,5.37, 167.890129, -45.735241,l-wairaki-hut-u-wairaki-hut-route
1168,Lagoon Walk,Walking Track,3.1,1.43, 175.390797, -38.997707,lagoon-walk
1169,Lahar Mounds Walk,Short Walk,0.08333333333333333,0.18, 175.504078, -39.169686,lahar-mounds-walk
1170,Lake Alexander Track,Tramping Track,21.066666666666666,4.85, 173.672566, -41.714084,lake-alexander-track
1171,Lake Alta Track,Tramping Track,4.05,1.25, 168.814887, -45.061879,lake-alta-track
1172,Lake Chalice Hut/loop Tracks,Tramping Track,3.6833333333333336,8.39, 173.320076, -41.567669,lake-chalice-hut-loop-tracks
1173,Lake Chalice to Old Man Route,Tramping Track,4.15,7.14, 173.297880, -41.516196,lake-chalice-to-old-man-route
1174,Lake Clearwater Circuit Track,Walking Track,3.5666666666666664,10.21, 171.049458, -43.608696,lake-clearwater-circuit-track
1175,Lake Clearwater Eastern Link Track,Tramping Track,5.066666666666666,2.18, 171.049396, -43.582981,lake-clearwater-eastern-link-track
1176,Lake Clearwater Western Link Track,Tramping Track,0.13333333333333333,0.36, 171.016865, -43.598607,lake-clearwater-western-link-track
1177,Lake Colenso to Puketaramea Track,Tramping Track,3.4166666666666665,5.76, 176.129139, -39.716742,lake-colenso-to-puketaramea-track
1178,Lake Daniell Track,Easy Tramping Track,3.2333333333333334,8.15, 172.289588, -42.304980,lake-daniell-track
1179,Lake Dispute Walkway,Walking Track,12.1,2.92, 168.553352, -45.062586,lake-dispute-walkway
1180,Lake Ellery Track,Walking Track,2.15,1.35, 168.679036, -44.067208,lake-ellery-track
1181,Lake Emma to Lake Camp Track,Walking Track,14.033333333333333,4.31, 171.061628, -43.627963,lake-emma-to-lake-camp-track
1182,Lake Forster Route,Track - historic,1.0666666666666667,0.58, 166.567196, -45.798241,lake-forster-route
1183,Lake George Scott Track,Tramping Track,1.0166666666666666,2.66, 170.475037, -44.013077,lake-george-scott-track
1184,Lake Gunn Nature Walk,Short Walk,2.1,1.23, 168.083052, -44.893002,lake-gunn-nature-walk
1185,Lake Guyon Track (sjct),Easy Tramping Track,4.15,2.16, 172.648390, -42.287410,lake-guyon-track-sjct
1186,Lake Hanlon Track,Short Walk,2.033333333333333,0.72, 172.105944, -41.424151,lake-hanlon-track
1187,Lake Hauroko Crpk to Second Bay Track,Tramping Track,15.066666666666666,4.89, 167.392566, -45.993623,lake-hauroko-crpk-to-second-bay-track
1188,Lake Hauroko Lookout Track,Tramping Track,15.0,3.09, 167.360270, -45.975902,lake-hauroko-lookout-track
1189,Lake Hauroko Loop Bush Walk,Walking Track,4.0,1.77, 167.386000, -45.992301,lake-hauroko-loop-bush-walk
1190,Lake Hawea Track,Tramping Track,7.933333333333334,21.01, 169.462548, -44.261446,lake-hawea-track
1191,Lake Hayes Walkway,Walking Track,2.716666666666667,7.27, 168.813180, -44.968023,lake-hayes-walkway
1192,Lake Hill Track,Walking Track,2.066666666666667,0.89, 171.179769, -43.488360,lake-hill-track
1193,Lake Kaitawa - Fairy Springs Track,Tramping Track,3.15,1.54, 177.130958, -38.802902,lake-kaitawa-fairy-springs-track
1194,Lake Kaniere Walkway,Walking Track,4.283333333333333,10.44, 171.167725, -42.873796,lake-kaniere-walkway
1195,Lake Kaurapataka Track,Tramping Track,15.083333333333334,4.86, 171.705931, -42.786909,lake-kaurapataka-track
1196,Lake Mackenzie Campsite Track,Tramping Track,2.066666666666667,1.11, 168.181515, -44.760076,lake-mackenzie-campsite-track
1197,Lake Mackenzie Hut to Harris Saddle,Great Walk,3.5,7.11, 168.170332, -44.727011,lake-mackenzie-hut-to-harris-saddle
1198,Lake Marian Falls Track,Walking Track,1.0333333333333334,0.34, 168.102109, -44.805725,lake-marian-falls-track
1199,Lake Marian Track,Tramping Track,12.05,2.35, 168.081284, -44.792298,lake-marian-track
1200,Lake Misery Track,Tramping Track,3.0166666666666666,1.27, 171.557546, -42.899469,lake-misery-track
1201,Lake Mistletoe Walk,Walking Track,1.0,0.51, 167.822253, -45.199194,lake-mistletoe-walk
1202,Lake Ngatu Track,Walking Track,1.1333333333333333,3.36, 173.199241, -35.037726,lake-ngatu-track
1203,Lake Ohau Track Tat A2o,Walking Track,2.966666666666667,8.58, 169.942744, -44.286121,lake-ohau-track-tat-a2o
1204,Lake Otuhie Walkway,Walking Track,4.016666666666667,1.74, 172.398735, -40.671639,lake-otuhie-walkway
1205,Lake Peel Track,Tramping Track,2.85,5, 172.604640, -41.146214,lake-peel-track
1206,Lake Rotopounamu Track,Walking Track,15.1,4.8, 175.732791, -39.022916,lake-rotopounamu-track
1207,Lake Rotoroa Route,Route,5.016666666666667,13.8, 172.602259, -41.795560,lake-rotoroa-route
1208,Lake Roundabout Access Track,Walking Track,0.08333333333333333,0.25, 171.096453, -43.620995,lake-roundabout-access-track
1209,Lake Roxburgh Walkway-butchers-doctors Pt,Tramping Track,15.083333333333334,5.17, 169.367945, -45.289895,lake-roxburgh-walkwaybutchersdoctors-pt
1210,Lake Stream Route,Route,2.8666666666666667,6.92, 172.093193, -42.294043,lake-stream-route
1211,Lake Sunmer Track,Tramping Track,3.55,8.83, 172.289465, -42.720783,lake-sunmer-track
1212,Lake Sylvan to Rockburn Shelter Track,Tramping Track,2.0,4.73, 168.310295, -44.671392,lake-sylvan-to-rockburn-shelter-track
1213,Lake Sylvan Walk,Walking Track,15.083333333333334,5.16, 168.314606, -44.725189,lake-sylvan-walk
1214,Lake Te Anau to Lake Hankinson Track,Route,1.0666666666666667,0.6, 167.571830, -45.090370,lake-te-anau-to-lake-hankinson-track
1215,Lake Thompson Hut to Lake Hankinson,Route,2.0833333333333335,4.75, 167.536183, -45.025917,lake-thompson-hut-to-lake-hankinson
1216,Lake Tutira Walkway - R Rd to L Tutira,Tramping Track,21.15,4.55, 176.919980, -39.205388,lake-tutira-walkway-r-rd-to-l-tutira
1217,Lake Waikareiti Walk,Walking Track,14.016666666666667,3.27, 177.163187, -38.743051,lake-waikareiti-walk
1218,Lake Wanaka Lookout  Track,Walking Track,5.05,1.35, 168.962877, -44.646577,lake-wanaka-lookout-track
1219,Lake Wilkie Walk,Short Walk,1.0166666666666666,0.51, 169.440203, -46.580362,lake-wilkie-walk
1220,Lake Wombat Walk,Walking Track,4.116666666666666,1.81, 170.177100, -43.412387,lake-wombat-walk
1221,Lakehead to Coldwater Shortcut Route,Tramping Track,2.033333333333333,0.77, 172.813354, -41.876535,lakehead-to-coldwater-shortcut-route
1222,Lakehead Track - Lakeside Section,Easy Tramping Track,2.95,7.79, 172.822347, -41.875421,lakehead-track-lakeside-section
1223,Lakehead Track - Travers Valley Section,Easy Tramping Track,14.1,4.52, 172.822353, -41.875420,lakehead-track-travers-valley-section
1224,Lakes Crpk - Lakes Track,Tramping Track,5.083333333333333,2.26, 176.363732, -39.351667,lakes-crpk-lakes-track
1225,Lakes Crpk to Kaweka Hut (demolished) Si,Tramping Track,14.1,3.21, 176.363531, -39.351155,lakes-crpk-to-kaweka-hut-demolished-si
1226,Lakes Rd to Mt Kuripapango Track,Tramping Track,13.133333333333333,2.3, 176.342852, -39.358408,lakes-rd-to-mt-kuripapango-track
1227,Lakeside Track,Walking Track,3.35,8.01, 172.816927, -41.870410,lakeside-track
1228,Lambert Tops Route,Route,2.7333333333333334,2.84, 170.749874, -43.232433,lambert-tops-route
1229,Langdon Kiln Track,Walking Track,1.0666666666666667,0.48, 171.410869, -43.645166,langdon-kiln-track
1230,Langer Cottage Access Track,Walking Track,2.0833333333333335,0.96, 172.079177, -43.275809,langer-cottage-access-track
1231,Langsview Track,Walking Track,3.6333333333333333,8.05, 174.505082, -36.071194,langsview-track
1232,Lankey Creek Track,Walking Track,4.133333333333334,1.36, 171.900772, -42.146311,lankey-creek-track
1233,Larrys Creek Track,Tramping Track,1.1,2.88, 171.954139, -42.033489,larrys-creek-track
1234,Last Creek Track,Tramping Track,23.016666666666666,4.13, 170.194168, -45.398628,last-creek-track
1235,Lathams Track,Tramping Track,15.066666666666666,4.06, 176.874278, -37.998279,lathams-track
1236,Lathrop Saddle to Styx Valley Route,Route,2.9,3.45, 171.277413, -42.915433,lathrop-saddle-to-styx-valley-route
1237,Lauder - 175 to 170,Walking Track,8.233333333333333,22.2, 169.914300, -45.007191,lauder-175-to-170
1238,Lava Caves Track,Walking Track,2.1166666666666667,0.98, 174.861249, -36.789313,lava-caves-track
1239,Leaning Lodge Track,Tramping Track,0.08333333333333333,0.15, 170.087129, -45.419241,leaning-lodge-track
1240,Lees Creek Track,Tramping Track,3.466666666666667,8.33, 172.898622, -41.951179,lees-creek-track
1241,Leith Hill Loop Track,Easy Tramping Track,2.05,4.35, 171.704051, -43.206397,leith-hill-loop-track
1242,Leith Saddle Track,Tramping Track,2.1,0.99, 170.485483, -45.800972,leith-saddle-track
1243,Leith Saddle Walking Track,Walking Track,1.0833333333333333,1.77, 170.496669, -45.800979,leith-saddle-walking-track
1244,Leon Kinvig Hut to Main Range Track,Tramping Track,12.05,1.96, 176.088891, -40.008869,leon-kinvig-hut-to-main-range-track
1245,Leon Kinvig Hut to Toka,Tramping Track,2.1,2.63, 176.057666, -39.988522,leon-kinvig-hut-to-toka
1246,Leslie/peel Confluence to Karamea Bend H,Tramping Track,3.5,8.16, 172.511142, -41.232720,leslie-peel-confluence-to-karamea-bend-h
1247,Lewis Tops Track,Tramping Track,2.05,2.67, 172.377027, -42.383634,lewis-tops-track
1248,Leyland Obrien Tramway Track,Tramping Track,22.0,6.17, 175.957747, -37.766178,leyland-obrien-tramway-track
1249,Lighthouse Track (cape Reinga),Short Walk,1.0666666666666667,0.39, 172.680126, -34.428795,lighthouse-track-cape-reinga
1250,Lilico Spur Track,Tramping Track,21.033333333333335,4.28, 169.370530, -45.131257,lilico-spur-track
1251,Lindemann Loop Track,Tramping Track,5.75,10.15, 175.874505, -37.544526,lindemann-loop-track
